PktCount,SumPktLength,MaxPktLength,MinPktLength,MeanPktLength,SumIat,MaxIat,MinIat,MeanIat,FlowDuration,InitialWindow,SumWindow,MaxWindow,MinWindow,MeanWindow,IsTCP,isVideo
2983.0,235741.0,1414.0,66.0,79.02815957090178,131247521.99999997,16720303.0,17.0,44013.25352112675,131247521.99999997,65535.0,7035035134.0,5769728.0,65535.0,2358375.841099564,1.0,0.0
23.0,3071.0,583.0,66.0,133.52173913043478,24600368.0,19974666.0,0.0,1118198.5454545454,24600368.0,65535.0,2078207.0,94720.0,65535.0,90356.82608695653,1.0,0.0
17.0,2780.0,583.0,66.0,163.52941176470588,21899761.0,20016961.0,0.0,1368735.0625,21899761.0,65535.0,1509887.0,92672.0,65535.0,88816.88235294117,1.0,0.0
18.0,1850.0,583.0,54.0,102.77777777777777,1131952.0,465662.0,0.0,66585.41176470589,1131952.0,65535.0,954367.0,89088.0,0.0,53020.38888888889,1.0,0.0
12.0,2282.0,772.0,66.0,190.16666666666666,21674888.0,20004167.0,437.0,1970444.3636363635,21674888.0,65535.0,1051647.0,91136.0,65535.0,87637.25,1.0,0.0
14.0,1610.0,583.0,54.0,115.0,1114892.0,461158.0,0.0,85760.92307692308,1114892.0,65535.0,776191.0,89088.0,0.0,55442.21428571428,1.0,0.0
12.0,2522.0,1090.0,54.0,210.16666666666666,65065687.0,62065333.0,0.0,5915062.454545454,65065687.0,65535.0,778239.0,90112.0,0.0,64853.25,1.0,0.0
23.0,3926.0,827.0,66.0,170.69565217391303,24122735.0,20173870.0,77.0,1096487.9545454546,24122735.0,65535.0,1529855.0,66560.0,65535.0,66515.43478260869,1.0,0.0
16.0,2902.0,849.0,66.0,181.375,21435095.0,20253278.0,93.0,1429006.3333333333,21435095.0,65535.0,1063935.0,66560.0,65535.0,66495.9375,1.0,0.0
14.0,2277.0,1080.0,66.0,162.64285714285714,21218274.0,20298865.0,109.0,1632174.923076923,21218274.0,65535.0,930815.0,66560.0,65535.0,66486.78571428571,1.0,0.0
13.0,1166.0,222.0,66.0,89.6923076923077,667822.0,387260.0,119.0,55651.833333333336,667822.0,65535.0,864255.0,66560.0,65535.0,66481.15384615384,1.0,0.0
12.0,1112.0,222.0,66.0,92.66666666666667,653409.0,384272.0,115.0,59400.818181818184,653409.0,65535.0,797695.0,66560.0,65535.0,66474.58333333333,1.0,0.0
18.0,2483.0,670.0,66.0,137.94444444444446,21474866.0,20019992.0,0.0,1263227.4117647058,21474866.0,65535.0,1728511.0,104960.0,65535.0,96028.38888888889,1.0,0.0
10.0,1454.0,659.0,66.0,145.4,64541897.0,63103942.0,230.0,7171321.888888889,64541897.0,65535.0,664575.0,66560.0,65535.0,66457.5,1.0,0.0
16.0,8732.0,1414.0,54.0,545.75,21369022.0,20261844.0,50.0,1424601.4666666666,21369022.0,65535.0,997375.0,66560.0,0.0,62335.9375,1.0,0.0
16.0,3813.0,821.0,66.0,238.3125,77352385.0,36287014.0,487.0,5156825.666666667,77352385.0,65535.0,1404927.0,90112.0,65535.0,87807.9375,1.0,0.0
18.0,1893.0,246.0,66.0,105.16666666666667,77915598.00000003,35858695.0,466.0,4583270.470588237,77915598.00000003,65535.0,1197055.0,66560.0,65535.0,66503.05555555556,1.0,0.0
24.0,3276.0,583.0,66.0,136.5,23787106.0,20011394.0,0.0,1034222.0,23787106.0,65535.0,2141695.0,91648.0,65535.0,89237.29166666667,1.0,0.0
13.0,1686.0,583.0,66.0,129.69230769230768,594688.0,204221.0,0.0,49557.333333333336,594688.0,65535.0,1132543.0,89088.0,65535.0,87118.69230769231,1.0,0.0
22.0,2985.0,811.0,54.0,135.6818181818182,24647784.0,21565715.0,176.0,1173704.0,24647784.0,65535.0,1330175.0,66560.0,0.0,60462.5,1.0,0.0
12.0,1067.0,222.0,66.0,88.91666666666667,389104.0,145365.0,190.0,35373.09090909091,389104.0,65535.0,797695.0,66560.0,65535.0,66474.58333333333,1.0,0.0
19.0,3172.0,725.0,66.0,166.94736842105263,25491703.0,19190827.0,0.0,1416205.7222222222,25491703.0,65535.0,1860095.0,108032.0,65535.0,97899.73684210527,1.0,0.0
19.0,10487.0,1414.0,66.0,551.9473684210526,25763617.0,20067892.0,68.0,1431312.0555555555,25763617.0,65535.0,1263615.0,66560.0,65535.0,66506.05263157895,1.0,0.0
31.0,2046.0,66.0,66.0,66.0,910765.0,84375.0,24500.0,30358.833333333332,910765.0,6445.0,199795.0,6445.0,6445.0,6445.0,1.0,0.0
31.0,1674.0,54.0,54.0,54.0,911316.0,84058.0,22656.0,30377.2,911316.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.0,5976.0,583.0,66.0,138.97674418604652,32827997.0,19986383.0,0.0,781618.9761904762,32827997.0,65535.0,4283391.0,113152.0,65535.0,99613.74418604652,1.0,0.0
12.0,3051.0,1090.0,54.0,254.25,62029116.0,60393355.99999999,0.0,5639010.545454546,62029116.0,65535.0,866303.0,90112.0,0.0,72191.91666666667,1.0,0.0
26.0,4407.0,583.0,66.0,169.5,32250826.0,20020233.0,0.0,1290033.04,32250826.0,65535.0,2415103.0,100352.0,65535.0,92888.57692307692,1.0,0.0
8.0,1274.0,583.0,66.0,159.25,388978.0,144388.0,0.0,55568.28571428572,388978.0,65535.0,687103.0,89088.0,65535.0,85887.875,1.0,0.0
9.0,1194.0,583.0,66.0,132.66666666666666,413458.99999999953,156069.0,0.0,51682.37499999994,413458.99999999953,65535.0,776191.0,89088.0,65535.0,86243.44444444444,1.0,0.0
21.0,4465.0,699.0,66.0,212.61904761904762,32221774.0,20012060.0,0.0,1611088.7,32221774.0,65535.0,1971199.0,103424.0,65535.0,93866.61904761905,1.0,0.0
14.0,1646.0,583.0,54.0,117.57142857142857,385967.00000000047,142926.0,0.0,29689.769230769267,385967.00000000047,65535.0,1043455.0,89088.0,0.0,74532.5,1.0,0.0
7.0,1038.0,583.0,66.0,148.28571428571428,397330.99999999953,152635.0,258.0,66221.83333333326,397330.99999999953,65535.0,598015.0,89088.0,65535.0,85430.71428571429,1.0,0.0
46.0,11116.0,865.0,66.0,241.65217391304347,32565360.0,20130698.0,81.0,723674.6666666666,32565360.0,65535.0,3060735.0,66560.0,65535.0,66537.71739130435,1.0,0.0
28.0,5537.0,1243.0,54.0,197.75,32258908.0,20129275.0,68.0,1194774.3703703703,32258908.0,65535.0,1796095.0,66560.0,0.0,64146.25,1.0,0.0
12.0,2003.0,670.0,66.0,166.91666666666666,20962766.0,19979008.0,0.0,1905706.0,20962766.0,65535.0,1086975.0,96768.0,65535.0,90581.25,1.0,0.0
8.0,723.0,222.0,66.0,90.375,276581.00000000047,142358.0,128.0,39511.57142857149,276581.00000000047,65535.0,531455.0,66560.0,65535.0,66431.875,1.0,0.0
19.0,7892.0,1414.0,66.0,415.36842105263156,32111029.0,20150402.0,54.000000001862645,1783946.0555555555,32111029.0,65535.0,1263615.0,66560.0,65535.0,66506.05263157895,1.0,0.0
7.0,669.0,222.0,66.0,95.57142857142857,293443.0,157833.0,100.0,48907.166666666664,293443.0,65535.0,464895.0,66560.0,65535.0,66413.57142857143,1.0,0.0
12.0,1112.0,222.0,66.0,92.66666666666667,277414.0,143987.0,203.0,25219.454545454544,277414.0,65535.0,797695.0,66560.0,65535.0,66474.58333333333,1.0,0.0
7.0,669.0,222.0,66.0,95.57142857142857,285377.00000000047,153788.0,115.0,47562.83333333341,285377.00000000047,65535.0,464895.0,66560.0,65535.0,66413.57142857143,1.0,0.0
9.0,1388.0,659.0,66.0,154.22222222222223,61774623.0,60631177.00000001,181.99999999254942,7721827.875,61774623.0,65535.0,598015.0,66560.0,65535.0,66446.11111111111,1.0,0.0
11.0,4236.0,1414.0,66.0,385.09090909090907,20829333.0,20127252.0,101.0,2082933.3,20829333.0,65535.0,731135.0,66560.0,65535.0,66466.81818181818,1.0,0.0
14.0,2409.0,822.0,54.0,172.07142857142858,61253991.99999999,60268186.99999999,413.9999999925494,4711845.538461538,61253991.99999999,65535.0,1043455.0,89088.0,0.0,74532.5,1.0,0.0
12.0,1100.0,222.0,66.0,91.66666666666667,61001931.99999999,60221682.0,132.99999999254942,5545630.181818181,61001931.99999999,65535.0,797695.0,66560.0,65535.0,66474.58333333333,1.0,0.0
44.0,6837.0,658.0,66.0,155.38636363636363,44692918.0,19973821.0,0.0,1039370.1860465116,44692918.0,65535.0,4225023.0,105472.0,65535.0,96023.25,1.0,0.0
58.0,8302.0,1235.0,54.0,143.13793103448276,45990166.0,21571356.0,63.0,806845.0175438597,45990166.0,65535.0,3726335.0,66560.0,0.0,64247.15517241379,1.0,0.0
17.0,1784.0,583.0,54.0,104.94117647058823,487285.0,163562.0,0.0,30455.3125,487285.0,65535.0,865279.0,89088.0,0.0,50898.76470588235,1.0,0.0
28.0,4125.0,583.0,66.0,147.32142857142858,39895144.0,20005247.0,0.0,1477597.9259259258,39895144.0,65535.0,2527231.0,93184.0,65535.0,90258.25,1.0,0.0
12.0,2003.0,670.0,66.0,166.91666666666666,20857868.0,19941018.0,303.0,1896169.8181818181,20857868.0,65535.0,1048575.0,90112.0,65535.0,87381.25,1.0,0.0
12.0,2027.0,694.0,66.0,168.91666666666666,20852065.0,19989749.0,0.0,1895642.2727272727,20852065.0,65535.0,1049599.0,90112.0,65535.0,87466.58333333333,1.0,0.0
3461.0,4804700.0,1408.0,66.0,1388.2403929500144,87188404.0,15754342.000000007,0.0,25198.96069364162,87188404.0,65535.0,317149695.0,91648.0,65535.0,91635.27737648078,1.0,0.0
13.0,1178.0,222.0,66.0,90.61538461538461,358438.0,184120.0,39.0,29869.833333333332,358438.0,65535.0,864255.0,66560.0,65535.0,66481.15384615384,1.0,0.0
26.0,3759.0,587.0,66.0,144.57692307692307,39780597.0,21527829.0,56.0,1591223.88,39780597.0,65535.0,1729535.0,66560.0,65535.0,66520.57692307692,1.0,0.0
10.0,1542.0,747.0,66.0,154.2,20734858.0,20120668.0,30.0,2303873.111111111,20734858.0,65535.0,664575.0,66560.0,65535.0,66457.5,1.0,0.0
10.0,1554.0,747.0,66.0,155.4,20725602.0,20173732.0,21.0,2302844.6666666665,20725602.0,65535.0,664575.0,66560.0,65535.0,66457.5,1.0,0.0
3150.0,247311.0,748.0,66.0,78.51142857142857,88369547.0,15924123.0,33.0,28062.733248650366,88369547.0,65535.0,10885913087.0,7758336.0,65535.0,3455845.4244444445,1.0,0.0
19.0,2867.0,822.0,66.0,150.89473684210526,34152787.0,19986909.0,0.0,1897377.0555555555,34152787.0,65535.0,1667071.0,89088.0,65535.0,87740.57894736843,1.0,0.0
22.0,1803.0,222.0,54.0,81.95454545454545,35183447.0,20895394.0,72.0,1675402.238095238,35183447.0,65535.0,1330175.0,66560.0,0.0,60462.5,1.0,0.0
57.0,10158.0,655.0,66.0,178.21052631578948,76764739.0,20006715.0,0.0,1370798.9107142857,76764739.0,65535.0,5777919.0,117248.0,65535.0,101367.0,1.0,0.0
1642.0,2263700.0,1408.0,54.0,1378.6236297198539,83247450.0,54111531.0,0.0,50729.70749542962,83247450.0,65535.0,147751935.0,90112.0,0.0,89982.90803897686,1.0,0.0
89.0,11335.0,583.0,66.0,127.35955056179775,76753920.0,19967644.0,0.0,872203.6363636364,76753920.0,65535.0,9439743.0,131584.0,65535.0,106064.52808988764,1.0,0.0
8831.0,12197606.0,1408.0,66.0,1381.2259087306081,223101266.0,6705278.0,0.0,25266.28154020385,223101266.0,65535.0,1151981055.0,138240.0,65535.0,130447.40742837731,1.0,0.0
9.0,1340.0,583.0,66.0,148.88888888888889,2273928.0,819925.0,0.0,284241.0,2273928.0,65535.0,776191.0,89088.0,65535.0,86243.44444444444,1.0,0.0
9.0,1340.0,583.0,66.0,148.88888888888889,4468555.0,2227100.0,0.0,558569.375,4468555.0,65535.0,776191.0,89088.0,65535.0,86243.44444444444,1.0,0.0
57.0,13746.0,867.0,66.0,241.1578947368421,75972295.0,22798982.0,203.0,1356648.125,75972295.0,65535.0,3792895.0,66560.0,65535.0,66542.01754385965,1.0,0.0
88.0,21160.0,811.0,66.0,240.45454545454547,75934885.0,20260951.0,167.0,872814.7701149426,75934885.0,65535.0,5856255.0,66560.0,65535.0,66548.35227272728,1.0,0.0
1250.0,97767.0,676.0,66.0,78.2136,82451847.0,53908930.0,171.99999998509884,66014.28903122498,82451847.0,65535.0,836609023.0,1445376.0,65535.0,669287.2184,1.0,0.0
9.0,789.0,222.0,66.0,87.66666666666667,3627076.0,2192479.0,81.0,453384.5,3627076.0,65535.0,598015.0,66560.0,65535.0,66446.11111111111,1.0,0.0
5566.0,449081.0,1414.0,66.0,80.68289615522816,222251228.0,8846692.0,33.0,39937.327583108716,222251228.0,65535.0,6921030143.0,2724352.0,65535.0,1243447.743981315,1.0,0.0
9.0,873.0,222.0,66.0,97.0,1454806.0,821039.0,57.0,181850.75,1454806.0,65535.0,598015.0,66560.0,65535.0,66446.11111111111,1.0,0.0
23.0,4861.0,822.0,66.0,211.34782608695653,77356993.0,19998910.0,0.0,3516226.9545454546,77356993.0,65535.0,2023423.0,89088.0,65535.0,87974.91304347826,1.0,0.0
23.0,1838.0,222.0,66.0,79.91304347826087,76601004.0,19775755.0,118.0,3481863.8181818184,76601004.0,65535.0,1529855.0,66560.0,65535.0,66515.43478260869,1.0,0.0
31.0,9404.0,679.0,66.0,303.35483870967744,52746595.0,20016380.0,0.0,1758219.8333333333,52746595.0,65535.0,2852350.0,99840.0,65535.0,92011.29032258065,1.0,0.0
26.0,7430.0,679.0,66.0,285.7692307692308,51601313.0,20240808.0,187.0,2064052.52,51601313.0,65535.0,1728510.0,66560.0,65535.0,66481.15384615384,1.0,0.0
12.0,2542.0,1090.0,54.0,211.83333333333334,63588207.0,60501916.0,0.0,5780746.090909091,63588207.0,65535.0,843774.0,90112.0,0.0,70314.5,1.0,0.0
9.0,1388.0,659.0,66.0,154.22222222222223,62138831.0,61024927.0,207.0,7767353.875,62138831.0,65535.0,598015.0,66560.0,65535.0,66446.11111111111,1.0,0.0
32.0,5186.0,621.0,66.0,162.0625,24472365.0,20028390.0,0.0,789431.1290322581,24472365.0,65535.0,2942463.0,100864.0,65535.0,91951.96875,1.0,0.0
38.0,4890.0,583.0,66.0,128.68421052631578,29957942.99999997,19974345.0,436.0,809674.1351351343,29957942.99999997,65535.0,3586047.0,101888.0,65535.0,94369.65789473684,1.0,0.0
9.0,1223.0,583.0,66.0,135.88888888888889,1263913.0,512758.0,241.0,157989.125,1263913.0,65535.0,776191.0,89088.0,65535.0,86243.44444444444,1.0,0.0
9.0,1340.0,583.0,66.0,148.88888888888889,2662174.0,1404193.0,508.0,332771.75,2662174.0,65535.0,776191.0,89088.0,65535.0,86243.44444444444,1.0,0.0
29.0,6740.0,1140.0,66.0,232.41379310344828,24092712.0,20140176.0,116.0,860454.0,24092712.0,65535.0,1929215.0,66560.0,65535.0,66524.6551724138,1.0,0.0
36.0,6904.0,810.0,66.0,191.77777777777777,29669869.0,21589451.0,100.0,847710.5428571429,29669869.0,65535.0,2395135.0,66560.0,65535.0,66531.52777777778,1.0,0.0
9.0,789.0,222.0,66.0,87.66666666666667,2381204.0,1426525.0,98.0,297650.5,2381204.0,65535.0,598015.0,66560.0,65535.0,66446.11111111111,1.0,0.0
8.0,798.0,222.0,66.0,99.75,953718.0,501681.0,85.0,136245.42857142858,953718.0,65535.0,531455.0,66560.0,65535.0,66431.875,1.0,0.0
14.0,3313.0,821.0,66.0,236.64285714285714,108192943.0,58534843.0,1521.0,8322534.076923077,108192943.0,65535.0,1223679.0,90112.0,65535.0,87405.64285714286,1.0,0.0
15.0,1447.0,246.0,66.0,96.46666666666667,107958941.0,58057961.0,227.0,7711352.928571428,107958941.0,65535.0,997375.0,66560.0,65535.0,66491.66666666667,1.0,0.0
8.0,1104.0,583.0,66.0,138.0,1006721.0,354168.0,0.0,143817.2857142857,1006721.0,65535.0,687103.0,89088.0,65535.0,85887.875,1.0,0.0
20.0,2580.0,683.0,66.0,129.0,24797856.0,20038397.0,0.0,1305150.3157894737,24797856.0,65535.0,1938431.0,104960.0,65535.0,96921.55,1.0,0.0
47.0,8705.0,683.0,66.0,185.2127659574468,57082715.0,20010583.0,0.0,1240928.5869565217,57082715.0,65535.0,5988351.0,160256.0,65535.0,127411.72340425532,1.0,0.0
17.0,2389.0,683.0,66.0,140.52941176470588,24087313.99999997,20032492.0,0.0,1505457.1249999981,24087313.99999997,65535.0,1645055.0,104960.0,65535.0,96767.94117647059,1.0,0.0
7.0,675.0,228.0,66.0,96.42857142857143,702715.0,357099.0,103.0,117119.16666666667,702715.0,65535.0,464895.0,66560.0,65535.0,66413.57142857143,1.0,0.0
19.0,8649.0,1414.0,54.0,455.2105263157895,25384411.00000003,21634416.99999997,110.0,1410245.0555555571,25384411.00000003,65535.0,1197055.0,66560.0,0.0,63002.89473684211,1.0,0.0
46.0,37518.0,1414.0,66.0,815.6086956521739,56744149.0,20642008.0,114.0,1260981.088888889,56744149.0,65535.0,3060735.0,66560.0,65535.0,66537.71739130435,1.0,0.0
19.0,9371.0,1414.0,54.0,493.2105263157895,24841627.00000003,21641803.0,68.0,1380090.3888888906,24841627.00000003,65535.0,1197055.0,66560.0,0.0,63002.89473684211,1.0,0.0
48.0,8642.0,583.0,66.0,180.04166666666666,80751955.0,16244486.00000003,0.0,1718126.7021276595,80751955.0,65535.0,4555263.0,109056.0,65535.0,94901.3125,1.0,0.0
17.0,1828.0,583.0,54.0,107.52941176470588,4019942.00000003,1107427.0000000298,0.0,251246.37500000186,4019942.00000003,65535.0,1107966.0,89088.0,0.0,65174.470588235294,1.0,0.0
44.0,9644.0,978.0,66.0,219.1818181818182,80598119.0,16369730.99999997,105.0,1874374.8604651163,80598119.0,65535.0,2926590.0,66560.0,65535.0,66513.40909090909,1.0,0.0
15.0,1326.0,222.0,66.0,88.4,2676841.0,1112418.0,108.00000002980232,191202.92857142858,2676841.0,65535.0,995325.0,66560.0,65535.0,66355.0,1.0,0.0
368.0,376652.0,1090.0,66.0,1023.5108695652174,46997909.0,8260486.0,0.0,128059.69754768393,46997909.0,65535.0,42769407.0,122368.0,65535.0,116221.21467391304,1.0,0.0
231.0,32479.0,1414.0,66.0,140.60173160173161,44112411.0,10108620.0,67.0,191793.09130434782,44112411.0,65535.0,15294462.0,66560.0,60416.0,66209.79220779221,1.0,0.0
26.0,5478.0,701.0,66.0,210.69230769230768,13255826.0,3543594.0,0.0,530233.04,13255826.0,65535.0,2547199.0,120832.0,65535.0,97969.19230769231,1.0,0.0
23.0,16517.0,1414.0,66.0,718.1304347826087,13088029.0,3910830.0,180.0,594910.4090909091,13088029.0,65535.0,1529855.0,66560.0,65535.0,66515.43478260869,1.0,0.0
13.0,2493.0,583.0,66.0,191.76923076923077,2204373.0,833198.0,0.0,183697.75,2204373.0,65535.0,1132543.0,90112.0,65535.0,87118.69230769231,1.0,0.0
11.0,1687.0,750.0,66.0,153.36363636363637,1846726.0,1002427.0,180.0,184672.6,1846726.0,65535.0,731135.0,66560.0,65535.0,66466.81818181818,1.0,0.0
18.0,1607.0,238.0,54.0,89.27777777777777,1159841.0,317600.0,0.0,68225.94117647059,1159841.0,65535.0,1330687.0,101888.0,0.0,73927.05555555556,1.0,0.0
91.0,13757.0,624.0,66.0,151.17582417582418,67618588.0,20002086.0,0.0,751317.6444444444,67618588.0,65535.0,12552959.0,189184.0,65535.0,137944.6043956044,1.0,0.0
123.0,19797.0,984.0,66.0,160.9512195121951,68229512.0,20005908.0,0.0,559258.2950819673,68229512.0,65535.0,20044287.0,245504.0,65535.0,162961.68292682926,1.0,0.0
21.0,2093.0,241.0,54.0,99.66666666666667,2436947.0,881344.0,0.0,121847.35,2436947.0,65535.0,1687551.0,100096.0,0.0,80359.57142857143,1.0,0.0
17.0,1887.0,241.0,66.0,111.0,2736033.0,852951.0,146.0,171002.0625,2736033.0,65535.0,1587455.0,100096.0,65535.0,93379.70588235294,1.0,0.0
18.0,1791.0,238.0,54.0,99.5,1725186.0,755686.0,0.0,101481.5294117647,1725186.0,65535.0,1301247.0,100096.0,0.0,72291.5,1.0,0.0
23.0,4302.0,884.0,54.0,187.04347826086956,66095576.00000001,61368012.99999999,144.0,3004344.3636363638,66095576.00000001,65535.0,1972479.0,109824.0,0.0,85759.95652173914,1.0,0.0
16.0,1654.0,241.0,54.0,103.375,2208895.0,915276.0,0.0,147259.66666666666,2208895.0,65535.0,1199359.0,100096.0,0.0,74959.9375,1.0,0.0
14.0,5636.0,1410.0,66.0,402.57142857142856,842332.0,318540.0,669.0,64794.769230769234,842332.0,65535.0,930815.0,66560.0,65535.0,66486.78571428571,1.0,0.0
18.0,2051.0,241.0,66.0,113.94444444444444,3571513.0,959992.0,0.0,210089.0,3571513.0,65535.0,1699839.0,100096.0,65535.0,94435.5,1.0,0.0
95.0,28337.0,1410.0,66.0,298.2842105263158,67301381.0,20371948.0,82.0,715972.1382978724,67301381.0,65535.0,6322175.0,66560.0,65535.0,66549.21052631579,1.0,0.0
120.0,33120.0,1410.0,54.0,276.0,68287612.0,20388032.0,135.0,573845.4789915966,68287612.0,65535.0,7919615.0,66560.0,0.0,65996.79166666667,1.0,0.0
13.0,5477.0,1410.0,66.0,421.3076923076923,2416223.0,1018793.0,199.0,201351.91666666666,2416223.0,65535.0,863230.0,66560.0,65535.0,66402.30769230769,1.0,0.0
15.0,5696.0,1410.0,66.0,379.73333333333335,2106151.0,1017865.0,77.0,150439.35714285713,2106151.0,65535.0,996350.0,66560.0,65535.0,66423.33333333333,1.0,0.0
18.0,2003.0,241.0,66.0,111.27777777777777,3287102.0,831630.0,0.0,193358.9411764706,3287102.0,65535.0,1710591.0,101888.0,65535.0,95032.83333333333,1.0,0.0
19.0,2062.0,241.0,54.0,108.52631578947368,2585223.0,750917.0,324.0,143623.5,2585223.0,65535.0,1476095.0,100096.0,0.0,77689.21052631579,1.0,0.0
18.0,2031.0,241.0,54.0,112.83333333333333,3374854.0,806307.0,738.0,198520.82352941178,3374854.0,65535.0,1500671.0,100096.0,0.0,83370.61111111111,1.0,0.0
14.0,5648.0,1410.0,66.0,403.42857142857144,1454897.0,926353.0,130.0,111915.15384615384,1454897.0,65535.0,930815.0,66560.0,65535.0,66486.78571428571,1.0,0.0
20.0,2078.0,241.0,54.0,103.9,2430330.0,716414.0,0.0,127912.1052631579,2430330.0,65535.0,1589503.0,100096.0,0.0,79475.15,1.0,0.0
17.0,1556.0,241.0,54.0,91.52941176470588,964000.0,259034.0,281.0,60250.0,964000.0,65535.0,1211647.0,100096.0,0.0,71273.35294117648,1.0,0.0
13.0,5727.0,1410.0,66.0,440.53846153846155,3290843.0,1165684.0,23.0,274236.9166666667,3290843.0,65535.0,864255.0,66560.0,65535.0,66481.15384615384,1.0,0.0
12.0,5504.0,1410.0,66.0,458.6666666666667,1911759.0,1256601.0,68.0,173796.27272727274,1911759.0,65535.0,797695.0,66560.0,65535.0,66474.58333333333,1.0,0.0
13.0,2681.0,1275.0,54.0,206.23076923076923,64891783.99999999,61353913.0,0.0,5407648.666666666,64891783.99999999,65535.0,985086.0,101632.0,0.0,75775.84615384616,1.0,0.0
13.0,5477.0,1410.0,66.0,421.3076923076923,3009224.0,1008992.0,150.0,250768.66666666666,3009224.0,65535.0,863230.0,66560.0,65535.0,66402.30769230769,1.0,0.0
15.0,7054.0,1410.0,66.0,470.26666666666665,2309957.0,1003273.0,272.0,164996.92857142858,2309957.0,65535.0,996350.0,66560.0,65535.0,66423.33333333333,1.0,0.0
13.0,5544.0,1410.0,66.0,426.46153846153845,3106234.0,1004506.0,424.0,258852.83333333334,3106234.0,65535.0,864255.0,66560.0,65535.0,66481.15384615384,1.0,0.0
17.0,9866.0,1410.0,66.0,580.3529411764706,2192618.0,959050.0,55.99999999976717,137038.625,2192618.0,65535.0,1130495.0,66560.0,65535.0,66499.70588235294,1.0,0.0
15.0,5702.0,1410.0,66.0,380.1333333333333,703489.0,220863.0,324.0,50249.21428571428,703489.0,65535.0,997375.0,66560.0,65535.0,66491.66666666667,1.0,0.0
19.0,9045.0,1410.0,66.0,476.05263157894734,65622675.0,61959760.0,138.0,3645704.1666666665,65622675.0,26847.0,567519.0,32768.0,26847.0,29869.42105263158,1.0,0.0
117.0,19360.0,694.0,66.0,165.47008547008548,63166188.99999999,20001476.0,0.0,544536.1120689654,63166188.99999999,65535.0,25844735.0,343040.0,65535.0,220895.17094017094,1.0,0.0
119.0,116575.0,1410.0,66.0,979.6218487394958,62816526.0,20403900.0,317.0,532343.4406779661,62816526.0,65535.0,7919615.0,66560.0,65535.0,66551.38655462184,1.0,0.0
24.0,9565.0,1346.0,66.0,398.5416666666667,205321486.0,63088087.0,0.0,8927021.130434783,205321486.0,65535.0,2298367.0,101888.0,65535.0,95765.29166666667,1.0,0.0
23.0,6746.0,1410.0,66.0,293.30434782608694,137739474.0,61136052.0,1422.0,6260885.181818182,137739474.0,65535.0,2198271.0,101888.0,65535.0,95577.0,1.0,0.0
11.0,5761.0,1410.0,66.0,523.7272727272727,35039293.0,17565349.0,2377.0,3503929.3,35039293.0,1428.0,48424.0,9216.0,1428.0,4402.181818181818,1.0,0.0
11.0,5639.0,1410.0,66.0,512.6363636363636,7123044.0,3049588.0,3290.0,712304.4,7123044.0,1428.0,69524.0,13824.0,1428.0,6320.363636363636,1.0,0.0
11.0,4981.0,1410.0,66.0,452.8181818181818,63501580.0,61950103.99999999,22.0,6350158.0,63501580.0,65535.0,731135.0,66560.0,65535.0,66466.81818181818,1.0,0.0
22.0,4206.0,818.0,66.0,191.1818181818182,65754559.0,22899282.0,870.0,3131169.476190476,65754559.0,65535.0,2085375.0,98048.0,65535.0,94789.77272727272,1.0,0.0
24.0,5603.0,1410.0,66.0,233.45833333333334,65488539.0,23068947.0,137.0,2847327.782608696,65488539.0,65535.0,1596415.0,66560.0,65535.0,66517.29166666667,1.0,0.0
15.0,1948.0,665.0,66.0,129.86666666666667,22371275.0,20008897.0,437.0,1597948.2142857143,22371275.0,65535.0,1458943.0,107264.0,65535.0,97262.86666666667,1.0,0.0
13.0,2094.0,675.0,66.0,161.07692307692307,22754468.0,20018503.0,647.0,1896205.6666666667,22754468.0,65535.0,1155326.0,97536.0,65535.0,88871.23076923077,1.0,0.0
14.0,8167.0,1410.0,66.0,583.3571428571429,22013819.0,20360759.0,84.0,1693370.6923076923,22013819.0,65535.0,930815.0,66560.0,65535.0,66486.78571428571,1.0,0.0
11.0,4923.0,1410.0,66.0,447.54545454545456,21351435.999999996,20352804.999999996,168.9999999962747,2135143.5999999996,21351435.999999996,65535.0,731135.0,66560.0,65535.0,66466.81818181818,1.0,0.0
12.0,2012.0,679.0,66.0,167.66666666666666,21182687.0,19963030.0,441.0,1925698.8181818181,21182687.0,65535.0,1048319.0,90112.0,65535.0,87359.91666666667,1.0,0.0
9.0,1418.0,677.0,66.0,157.55555555555554,20998213.0,20416387.0,76.0,2624776.625,20998213.0,65535.0,598015.0,66560.0,65535.0,66446.11111111111,1.0,0.0
18.0,2051.0,238.0,66.0,113.94444444444444,2308596.0,571556.0,126.0,135799.76470588235,2308596.0,65535.0,1712127.0,100096.0,65535.0,95118.16666666667,1.0,0.0
24.0,4750.0,1339.0,66.0,197.91666666666666,22020782.999999985,19462033.999999985,148.0,957425.3478260863,22020782.999999985,65535.0,2408447.0,109824.0,65535.0,100351.95833333333,1.0,0.0
17.0,1638.0,238.0,54.0,96.3529411764706,1147847.0,263913.0,0.0,71740.4375,1147847.0,65535.0,1432575.0,101888.0,0.0,84269.11764705883,1.0,0.0
230.0,24958.0,681.0,66.0,108.51304347826087,78485105.0,20011999.0,0.0,342729.7161572052,78485105.0,65535.0,83164159.0,564992.0,65535.0,361583.3,1.0,0.0
